,Unnamed: 0,Unnamed: 0.1,ID,Response,Grade,Question
20561,20561,24809,9ab5ee6dcd1eeee42b584dd13d10dfb771aeae24b070596bf8e33f41840796cff5a58f61a4f76bd5d61ec8edd7ee76fc7e403b38a2b713cfce865554906c5149,"I would [prefer to implement this using a Double linked list

Push_back O(1)

tmp-=new Link(value)

tail->next=tmp

tail=tmp

Pop_front

tmp=head",7.0,69
20562,20562,24810,ba47d803e26988b75d891eb0e76061b355587a9834711cd75248db6b2b1c6cccc9c5cadcd161a1c0dfe6bd2d1a8b1014e37dd57461b73e39268808ede1fe4392,"By using a doubly linked list, where the front can be access with the head pointer taking constant time and the back by using the tail point which also takes constant time. We keep track to the items inside our list and when fetching the size we can just fetch the value we were keeping track of. Since we have 2 pointer in the front and at the back we can always pop_front by shifting our head pointer to point to the next node and allocate temp pointer to the previous node first then we can delete in right manner. All this takes constant time everytime. same process for pushing back.",9.0,69
20563,20563,24811,9ef08903fc9bcdb48895ecc5b1fae5cd197bde173b9729429afd0455acdabd651995bcf58c93f0a9f803a86fd3d68cb2f4b604260158eb5fae2f92dc6b1309cc,"For this strategy I would need a foward linked list.The back and front of my foward list will be the back and front of my queue,if I want to remove from the front of the queue I'll simply use pop_front which will  be 0(1) time.",3.0,69
20564,20564,24812,0c11d203426fce7b3dc05c5b901a557cc9648e7fd3384bd9d8800631c383636176c5236339b82c8cac354a014c4e904c016c4f55b6e4ea8b971819143c0b5cb5,"A singly linked list with a tail pointer. To make the size function constant time, a size variable would be stored so every time a new link is declared, the size variable is incremented.",9.0,69
20565,20565,24813,64e451748c8e64219c1dcf31828cb7ded38a1447346285c9e9b6559aebe71fd6c492c0cffcdb5c0c6a652b339b2aa51ca0d8310a628f12a661261dc55ced044f,"The following two main operations must be implemented efficiently. In a Queue data structure, we maintain two pointers, front, and rear. The front points to the first item of the queue and the rear points to the last item. enQueue() This operation adds a new node after the rear and moves the rear to the next node. A queue data structure can be implemented using a LINKED LIST DATA structure. The queue which is implemented using a linked list can work for an unlimited number of values. That means, queue using a linked list can work for the variable sizes of data (No need to fix the size at beginning of the implementation).",7.0,69
20566,20566,24814,73f479b1c32665dbc26a876d65d907d7b668722d4500809cc0e92a0c3b8fb6ef14ebbb966ba42d9df836ec685dff74ba0f52590c3d881cbfcb8d972c3fe69336,"* Step 1: Allocate the space for the new node PTR.
	* Step 2: SET PTR -> DATA = VAL.
	* Step 3: IF FRONT = NULL. SET FRONT = REAR = PTR. SET FRONT -> NEXT = REAR -> NEXT = NULL. ELSE. SET REAR -> NEXT = PTR. SET REAR = PTR. SET REAR -> NEXT = NULL. [END OF IF]
	* Step 4: END",0.0,69
20567,20567,24815,0acf933aafd8ccfefdb0a07c9cd769ff21b003c332b8b90f6edffc1573664ade1e2d7b54669b2cee7b03b35091d029450c66d87d0c0afdf5016d3799c57a4fc9,"enqueue -adds value to the back of the queue

dequeue - removes item from the front of the queue

double linked list",2.0,69
20568,20568,24816,e7c7348f23786b9e18a28e68e5d9ba68b1b693a74a0d58100a7db9e2aeee706b92e8dc4a38b20cb50289290e86666a9bfd49334f05b1673c8db1a8b26f9c9689,To implement a queue using a linked list where all the operations are constant we will have to use a doubly linked list,9.0,69
20569,20569,24817,4a108b6388ab518862a0eddc19b8d86fd9549abfafdc544be7cbe5e9a91a20102b9726ddaa529a19a86fc38fa4700a0fdd752705615738f3f81b854fa84c557b,"By adding an item at the end of the list and popping an item from the head of the list.

Double linked list",9.0,69
20570,20570,24818,09a1699e91053a97e967035388a9bb6bf2333dc132838738d78edc417a8028213044038d23bdf9e5be7458e9014620b5d4a10df02214eb4aa340c740ce44d5c1,A doubly linked list could be used or singly linked with a tail pointer.,2.0,69
20571,20571,24819,400853532d18057c486e48e90c2e3817295b0b8da4abab44abf1f9dd692996bce343aa72b93713cdef71a68aff30879c7ec75ca8ea25a59fd4c48084879663a5,Two pointers will have to be maintained. The front point will be for the first item in the queue and the back point will be for the last item in a queue. A doubly linked list will be needed for this strategy.,9.0,69
20572,20572,24820,763a776e81302d0ca35787de395275bfa7dace1cb9ac6ce690e840ef2f280482559135e73ff9334c7ef80b3304e1f6061c108364e0e55bf5e56d4aafbce8e073,we would first start with the enqueue which we will insert a new element at the back of the queue and then dequeue which removes the front element in the queue and them we would check if the queue is empty thereafter check the number of elements in the queue to see if there is still elements in the queue.,3.0,69
20573,20573,24821,bf4b5731c3c3bd0f2b59e631e277805959da8b9efedbe010df49f525b49b713ed8678bb3e54ddfd542bb302e79e236dfb9ec30ec253f0f80d3cd72c6a5094fbc,"To implement queue we need size(), front(), back(), push() and pop().

We cannot use forward_list hence the only option is linked list in vector underlying container them we will use erase(at front) as pop, push_back as enqueue, front() as top, end as a back()",0.0,69
23178,23178,27426,3227954877ff6b3d6e5d415eabaacb6ee56a5809874f349fcc72cbd6b74b9924802065f3198d52fa435eef46404fa2ce0465698400217a4b7b18ef03d8cc91ec,"When performing either of the traversals, each node will be visited exactly thrice.

For a post order traversal:

-First when the node is visited for the first time and we go left.

-Second when we return from left and go right.

-Third when we return from right and print out the value.

Similarly for the in-order and pre-order traversal where we will print after going left and before going left respectively. We visit each node exactly 3 times.

Since we visit each node in the tree during the traversal, the total times the nodes are visited throughout the traversal is 3*n.

Thus the complexity is linear O(n).",5.0,79
23179,23179,27427,55ff8d4f9ee8af9848a55dc4a2a3322adb850c959c61827806d583f4f72e4caf8076da8ae41627b21a0edd1eccee2cd496b303fbcb256d41e8ba6c3b55c02e66,"We visit each node 2 times.

The BST traversal complexity is O(n2) since every node is visited twice.",2.0,79
23180,23180,27428,06f90aca60b4b2db0e6d8bb78d0ed0da22ceb02b561b842eee51951b0e04be81e8817f795eb9597349f2e3c12b7befca0ed36322cff788052acb9b91388f1fdc,"IN ORDER - this happens by going to the left subtree, back to the node, then to the right subtree. this happens to every node in the tree. so here leaf nodes will be visited once but parents nodes will be visited twice.

PRE ORDER & POST ORDER - here all nodes are visited once only

O(n) will always be the complexity in all traversals as every node has to be visited and this will never change",4.0,79
23181,23181,27429,263fd6b7e81bd2b0bd84f67415866c3d75bf78011a0e0748b552d65d3fb35fc4bf5dca96f9ccb82225afdb2c9f73d9593526bb28fe17ab6d85ae420a8a33d70d,Depending on the position of the node we may visit each node once or twice. Leaves will be visited once and internal nodes will be visited twice.,3.0,79
23182,23182,27430,a0a0e3863f2cfe81dc13120d1d5fb28060efbca078cff0afc0ca4a53755acf909a3b28053a432d02251e8d53776e3aedf7eeff75f48fc36029b0d4fb7d46aa25,"When performing a pre-order traversal, we recursively process the value of the current node, then all of the values in the left subtree and finally all of the values in the right subtree.

When performing an in-order traversal, we recursively process all of the values in the left subtree, then the value of the current node and finally all of the values in the right subtree.

When performing a post-order traversal, we recursively process all of the values in the left subtree, then all of the values in the right subtree and finally the value of the current node.

When performing these traversals, we visit each node 3 times:

	* When we visit the node for the first time
	* After processing the left subtree
	* After processing the right subtree

Based on this information, we can see that each node is visited a constant number of times and the only factor affecting the complexity of a BST traversal would be the number of nodes in the tree. This would give a BST traversal a complexity of O(n).",4.0,79
23183,23183,27431,88e4f79f72acbc7dd458837989d41695a9b36b9c96cdb3ba66c7b90921d69150d478abfb1ed6fc7e89594f6b4ccd5c2a5625a644a888136358b59b68dc7b8205,"in a DFS algorithm we start with the root and visit all the nodes of one branch

. During a traversal, if a  tree n nodes, then each node is visited once  leading to a time complexity of O(n). Each traversal requires constant work at each node therefore iterating over all n nodes will results in O(n) time. 

The complexity of  a DFS traversal is O(n+m), where m is the number of edges and n is number of nodes. Since the maximum number of edges per node (in a binary tree) is limited o 2, the number of total edges in tree will be n-1.

this results in time complexity becoming O(n+n-1) which simplifies to O(n)",2.0,79
23184,23184,27432,20820f051ab9e7b5dde112869be67e2e49734267d017f30c8e3086343a31575407d74708ebc5d385e1b1a34dd7dd81fa4425af4e6cb2bbdba32928c419b4a8da,"- W

- The time complexity is O(n) since you traverse each node once. The amount of work done for each node is constant and doesn't depend on the rest of the nodes ",3.0,79
23185,23185,27433,6ce5c22e2014cf62c3f9857f1a5d029cd8403915d5de52ffef745d92a330418a129b81b3d1fc019ceb103f7414cb06b86a44ab05670ba63e692007c026c9822e,"For all 3 traversals, you will have to visit every node in the BST exactly once therefore it is O(n)",2.0,79
23186,23186,27434,763a776e81302d0ca35787de395275bfa7dace1cb9ac6ce690e840ef2f280482559135e73ff9334c7ef80b3304e1f6061c108364e0e55bf5e56d4aafbce8e073,"when using a depth first search we would use a stack and we would start from the root and then we traverse to the left and work our way down until we reach the end thus meaning we would have to backtrack and then pop the item when the end is reach and then when we are down from the left we go to the right of the tree making sure that when we traverse to the left that we only visit the node once and because we would have to visit each node once we would traverse through the entire tree

when performing a pre-order traversal we would start by printing the value and the traverse to the left and then to the right, it takes a structure and converts it into a string whereby we can reconstruct and it would give us the BST just like the tree we started with. i.e. a copy

in-order traversal we traverse to the left and the the value(parent) and then to the right, the purpose of the in-order traversal is to get a sorted list

post-order we traverse to the left and then to the right and thus we end up printing the value in between them after traversing to the left and right

the complexity of a BST traversal is linear time O(n) because we traverse each node once",3.0,79
